ts,open,high,low,close,bar_count,range_pips,atr14_pips
2025-08-31,1.16935,1.17142,1.16845,1.1708,412,29.69999999999917,68.15714285714321
2025-09-01,1.17081,1.17362,1.1692,1.16951,1420,44.200000000000905,67.30000000000045
2025-09-02,1.16951,1.17064,1.16127,1.16234,1430,93.69999999999878,72.40714285714314
2025-09-03,1.16234,1.1682,1.16081,1.16531,1434,73.90000000000008,72.60000000000028
2025-09-04,1.16531,1.16745,1.16298,1.16713,1433,44.70000000000196,70.74285714285747
2025-09-05,1.16713,1.17593,1.16648,1.17141,1020,94.49999999999957,73.88571428571458
2025-09-07,1.17111,1.17197,1.17036,1.17092,418,16.099999999998893,69.76428571428582
2025-09-08,1.17092,1.17779,1.17059,1.17638,1437,71.99999999999874,63.499999999999986
2025-09-09,1.17639,1.17799,1.16891,1.1708,1436,90.80000000000199,67.6714285714286
2025-09-10,1.1708,1.17306,1.16824,1.16956,1434,48.200000000000465,62.714285714285786
2025-09-11,1.16955,1.1746,1.16589,1.17249,1438,87.09999999999995,64.42857142857147
2025-09-12,1.1725,1.17475,1.17013,1.17301,1019,46.200000000000685,61.971428571428696
2025-09-14,1.17303,1.17344,1.17218,1.17312,410,12.600000000000389,57.99285714285721
2025-09-15,1.17312,1.17866,1.1716,1.17802,1438,70.60000000000066,58.87857142857159
2025-09-16,1.17802,1.18783,1.17735,1.18518,1438,104.80000000000044,64.24285714285739
2025-09-17,1.18517,1.19186,1.18074,1.18121,1439,111.20000000000019,69.02857142857162
2025-09-18,1.1812,1.18482,1.175,1.17816,1432,98.19999999999939,69.35000000000024
2025-09-19,1.17818,1.17896,1.17286,1.17405,1020,60.99999999999994,68.42857142857166
2025-09-21,1.17449,1.17477,1.17262,1.17324,414,21.500000000000963,66.77142857142873
2025-09-22,1.17324,1.18199,1.17263,1.18054,1436,93.60000000000035,66.70714285714307
2025-09-23,1.18056,1.1819,1.17787,1.17974,1436,40.29999999999978,68.43571428571457
2025-09-24,1.17971,1.18049,1.1728,1.17524,1438,76.89999999999974,68.78571428571465
2025-09-25,1.17525,1.17538,1.16454,1.16782,1436,108.40000000000182,70.04285714285749
2025-09-26,1.1678,1.17072,1.16615,1.17005,1020,45.699999999999626,69.864285714286
2025-09-28,1.16986,1.17292,1.16986,1.17251,403,30.600000000000627,65.82857142857175
2025-09-29,1.17249,1.17544,1.17075,1.17236,1428,46.90000000000083,65.87857142857176
2025-09-30,1.17234,1.17615,1.17164,1.17378,1435,45.100000000000136,68.20000000000032
2025-10-01,1.17381,1.17785,1.17154,1.17346,1435,63.10000000000038,67.66428571428602
2025-10-02,1.17345,1.17583,1.16829,1.17262,1435,75.3999999999988,65.5642857142859
2025-10-03,1.17262,1.17591,1.17146,1.17382,1019,44.50000000000065,60.80000000000022
2025-10-05,1.17209,1.17307,1.1706,1.17242,418,24.699999999999722,55.55000000000024
2025-10-06,1.17243,1.17273,1.16516,1.1703,1436,75.70000000000076,56.6000000000003
2025-10-07,1.1703,1.17072,1.16168,1.16237,1435,90.39999999999937,61.52142857142876
2025-10-08,1.16236,1.16476,1.15983,1.16447,1435,49.300000000001006,58.357142857143096
2025-10-09,1.16445,1.1648,1.1542,1.15729,1429,106.00000000000165,63.05000000000036
2025-10-10,1.15727,1.16305,1.1559,1.16149,1020,71.4999999999999,62.664285714286095
2025-10-12,1.16138,1.16275,1.15918,1.16205,419,35.69999999999851,57.47142857142871
2025-10-13,1.16204,1.16297,1.15549,1.15787,1435,74.80000000000153,59.55000000000028
2025-10-14,1.15787,1.16258,1.15423,1.16221,1432,83.49999999999856,63.32857142857156
2025-10-15,1.16223,1.16754,1.16103,1.16621,1436,65.10000000000015,64.6285714285715
2025-10-16,1.16619,1.17122,1.16429,1.17091,1439,69.2999999999988,66.35714285714285
2025-10-17,1.17091,1.17283,1.16496,1.16509,1020,78.70000000000043,67.47142857142856
2025-10-19,1.16646,1.16706,1.16515,1.16681,419,19.100000000000783,63.450000000000124
2025-10-20,1.16679,1.16753,1.16326,1.16346,1429,42.69999999999996,63.321428571428655
2025-10-21,1.16344,1.16374,1.15975,1.16069,1437,39.89999999999938,64.40714285714292
2025-10-22,1.16068,1.16224,1.15767,1.15929,1429,45.699999999999626,62.264285714285684
2025-10-23,1.15927,1.16215,1.15853,1.16091,1433,36.19999999999956,58.39285714285713
2025-10-24,1.16089,1.1649,1.16008,1.16266,1020,48.200000000000465,58.31428571428567
2025-10-26,1.16346,1.16475,1.16207,1.16242,475,26.800000000000157,52.65714285714271
2025-10-27,1.16244,1.16673,1.16176,1.16659,1437,49.70000000000141,51.09999999999996
2025-10-28,1.16659,1.16686,1.16255,1.16341,1435,43.10000000000036,51.62857142857151
2025-10-29,1.1634,1.1666,1.15773,1.16319,1435,88.70000000000155,52.62142857142866
2025-10-30,1.16318,1.16338,1.1547,1.15719,1440,86.80000000000021,52.85714285714306
2025-10-31,1.15718,1.15767,1.15214,1.1537,960,55.300000000000345,52.15714285714307
2025-11-02,1.15294,1.15383,1.15215,1.15338,420,16.799999999999038,48.407142857143086
2025-11-03,1.15338,1.15413,1.1498,1.15094,1433,43.30000000000167,45.87857142857175
2025-11-04,1.15094,1.15334,1.14729,1.14906,1436,60.50000000000111,48.83571428571463
2025-11-05,1.14908,1.15089,1.14687,1.15069,1432,40.19999999999912,48.65714285714314
2025-11-06,1.1507,1.15522,1.15035,1.15364,1437,48.6999999999993,49.28571428571456
2025-11-07,1.15364,1.1591,1.15294,1.15656,1017,61.59999999999943,50.42142857142884
2025-11-09,1.15562,1.15624,1.15413,1.15609,412,21.099999999998342,49.342857142857326
2025-11-10,1.1561,1.15829,1.15409,1.15579,1434,41.999999999999815,48.900000000000134
2025-11-11,1.1558,1.16057,1.15495,1.15719,1436,56.2000000000018,51.00000000000024
2025-11-12,1.15718,1.15977,1.15627,1.15901,1435,35.00000000000058,49.95000000000018
2025-11-13,1.15903,1.16559,1.158,1.16417,1435,75.89999999999985,52.292857142857294
2025-11-14,1.16417,1.16536,1.1606,1.16172,1019,47.59999999999875,49.35714285714281
2025-11-16,1.16143,1.16244,1.15961,1.16028,417,28.29999999999888,45.17857142857129
2025-11-17,1.16029,1.16149,1.15818,1.15994,1438,33.09999999999924,43.59285714285693
2025-11-18,1.15992,1.16076,1.15713,1.1584,1436,36.30000000000022,44.98571428571415
2025-11-19,1.15841,1.15971,1.15101,1.15194,1437,86.99999999999929,48.107142857142556
2025-11-20,1.15193,1.15499,1.15013,1.15386,1437,48.599999999998644,47.25714285714238
2025-11-21,1.15387,1.15524,1.14909,1.15155,1019,61.500000000000995,48.77857142857108
2025-11-23,1.15128,1.15215,1.15018,1.15206,412,19.700000000000273,46.70714285714257
2025-11-24,1.15208,1.15503,1.15097,1.15149,1437,40.599999999999525,45.207142857142586
2025-11-25,1.15148,1.15915,1.15114,1.15834,1437,80.0999999999985,49.42142857142831
2025-11-26,1.15836,1.16132,1.1547,1.16008,1436,66.19999999999848,51.14999999999964
2025-11-27,1.16006,1.16062,1.15763,1.15889,1406,29.90000000000048,49.271428571428125
2025-11-28,1.15889,1.16075,1.1555,1.15973,1011,52.499999999999766,50.52142857142807
2025-11-30,1.1594,1.16158,1.15893,1.15986,418,26.500000000000412,46.99285714285668
2025-12-01,1.15985,1.16522,1.15903,1.16089,1426,61.899999999999174,48.01428571428528
2025-12-02,1.16088,1.16419,1.1591,1.1641,1433,50.90000000000039,49.62857142857109
2025-12-03,1.16411,1.16775,1.16356,1.1657,1435,41.90000000000138,50.25714285714268
2025-12-04,1.16572,1.16819,1.16409,1.16535,1437,40.99999999999992,50.59285714285694
2025-12-05,1.16534,1.16717,1.16279,1.16388,1019,43.8000000000005,47.507142857142746
2025-12-07,1.16373,1.16554,1.16341,1.16543,419,21.299999999999653,45.557142857142814
2025-12-08,1.16543,1.16718,1.16163,1.16466,1436,55.500000000001656,45.12857142857144
2025-12-09,1.16466,1.16571,1.16149,1.16273,1434,42.200000000001125,46.73571428571436
2025-12-10,1.16272,1.17072,1.16264,1.16902,1440,80.80000000000086,49.60714285714302
2025-12-11,1.169,1.17627,1.16821,1.17317,1439,80.59999999999955,49.64285714285738
2025-12-12,1.17317,1.17497,1.17195,1.17396,1019,30.200000000000227,47.07142857142894
2025-12-14,1.17358,1.17447,1.17277,1.17321,418,16.999999999998128,46.1500000000002
2025-12-15,1.17321,1.17688,1.17264,1.1751,1434,42.40000000000021,45.42857142857166
2025-12-16,1.17509,1.1804,1.17275,1.17296,1439,76.49999999999935,49.00000000000015
2025-12-17,1.17295,1.1758,1.1703,1.17427,1432,55.000000000000604,48.50714285714311
2025-12-18,1.17426,1.17627,1.17123,1.17177,1431,50.39999999999933,48.47142857142875
2025-12-19,1.17178,1.17377,1.17021,1.17103,1018,35.60000000000007,48.02142857142866
2025-12-21,1.17149,1.17216,1.17058,1.17199,420,15.800000000001369,46.22142857142876
2025-12-22,1.17199,1.17803,1.17127,1.17751,1438,67.59999999999877,47.921428571428635
2025-12-23,1.1775,1.18079,1.17637,1.17911,1439,44.200000000000905,49.55714285714301
2025-12-24,1.1791,1.18038,1.17695,1.17751,1141,34.30000000000044,48.04285714285721
2025-12-25,1.1775,1.17934,1.17663,1.17831,493,27.099999999999902,46.9642857142857
2025-12-26,1.17831,1.17966,1.17615,1.1768,1020,35.09999999999902,43.699999999999854
2025-12-28,1.17631,1.17862,1.17631,1.1764,412,23.100000000000342,39.59285714285705
2025-12-29,1.1764,1.1789,1.17493,1.17768,1434,39.70000000000029,40.27142857142848
2025-12-30,1.17771,1.17797,1.1733,1.17343,1426,46.69999999999952,42.39285714285715
2025-12-31,1.17344,1.17592,1.17199,1.17455,1015,39.29999999999989,42.171428571428564
