date,side,sweep_time,sweep_hour,asian_range_pips,reached_target,excursion_beyond_level_pips,excursion_beyond_entry_pips,excursion_pct_of_asian_range,minutes_sweep_to_turn,minutes_turn_to_target,n_pokes,reclaimed,minutes_sweep_to_reclaim,reclaim_price,excursion_at_reclaim_pips,max_adverse_after_reclaim_pips,retested_level_after_reclaim
2025-06-30,high,02:41,2,23.2,True,15.9,14.5,68.5,15,336.0,3,True,5.0,1.17344,5.6,16.2,True
2025-07-01,low,02:13,2,30.0,True,10.3,11.0,34.3,50,111.0,5,True,0.0,1.17783,0.6,11.0,True
2025-07-02,low,02:00,2,21.8,False,41.3,42.5,189.4,358,,3,True,0.0,1.17892,0.9,42.5,True
2025-07-04,high,02:00,2,16.4,False,14.8,6.7,90.2,483,,7,True,81.0,1.17724,12.2,14.9,True
2025-07-07,low,02:07,2,25.7,False,46.5,46.9,180.9,389,,3,True,0.0,1.17648,0.6,46.9,True
2025-07-08,high,03:02,3,18.2,True,16.3,15.9,89.6,50,157.0,5,True,1.0,1.17481,1.6,16.9,True
2025-07-09,high,02:53,2,23.1,True,2.6,2.7,11.3,5,80.0,1,True,0.0,1.17257,0.5,2.7,True
2025-07-10,low,02:35,2,15.8,False,71.3,69.9,451.3,474,,6,True,19.0,1.1735,4.4,72.7,True
2025-07-14,low,02:00,2,25.3,False,18.4,14.9,72.7,22,,3,True,75.0,1.16735,18.4,6.7,True
2025-07-15,high,02:00,2,12.9,True,15.0,10.0,116.3,102,297.0,6,True,54.0,1.16773,10.4,15.2,True
2025-07-16,high,02:00,2,12.9,True,12.9,9.3,100.0,62,295.0,9,True,100.0,1.1615,12.9,11.4,True
2025-07-17,low,02:00,2,22.5,False,57.0,59.5,253.3,390,,3,True,0.0,1.16161,0.4,59.5,True
2025-07-18,low,02:02,2,19.7,True,2.4,2.6,12.2,3,116.0,2,True,0.0,1.16145,0.3,2.6,True
2025-07-21,high,02:28,2,21.7,False,80.4,80.5,370.5,536,,3,True,0.0,1.16361,0.3,80.5,True
2025-07-22,low,03:53,3,13.2,True,0.8,0.2,6.1,0,39.0,1,True,1.0,1.16844,0.8,2.8,True
2025-07-23,low,02:00,2,18.5,True,0.3,3.5,1.6,0,76.0,1,True,0.0,1.17335,0.3,3.5,True
2025-07-24,low,02:53,2,17.9,True,31.8,31.6,177.7,369,60.0,10,True,1.0,1.17624,1.9,32.1,True
2025-07-25,high,02:35,2,24.6,True,2.4,1.3,9.8,1,151.0,4,True,2.0,1.17582,2.4,1.7,True
2025-07-28,low,02:00,2,23.7,False,138.5,133.4,584.4,597,,1,False,,,,,
2025-07-29,low,02:00,2,17.5,False,62.6,59.5,357.7,431,,8,True,12.0,1.15819,7.0,63.1,True
2025-07-30,low,02:00,2,22.1,False,92.4,90.9,418.1,475,,7,True,20.0,1.15515,10.5,93.5,True
2025-07-31,high,02:02,2,30.6,True,22.7,22.1,74.2,56,379.0,13,True,10.0,1.14376,4.4,23.0,True
2025-08-01,high,02:00,2,24.1,True,9.2,8.2,38.2,41,161.0,5,True,1.0,1.14283,3.4,9.7,True
2025-08-04,low,04:37,4,38.6,False,0.4,0.8,1.0,0,,2,True,0.0,1.15505,0.4,0.8,True
2025-08-05,low,02:00,2,33.7,False,26.2,16.3,77.7,339,,9,True,21.0,1.15541,11.1,26.4,True
2025-08-06,high,02:27,2,21.0,False,61.7,62.1,293.8,572,,3,True,0.0,1.15848,0.6,62.1,True
2025-08-07,high,02:00,2,15.6,True,33.5,23.7,214.7,124,210.0,7,True,251.0,1.1665,33.5,11.6,True
2025-08-08,low,02:00,2,24.4,False,26.1,14.5,107.0,284,,11,True,65.0,1.16564,14.1,27.7,True
2025-08-12,low,02:19,2,13.8,True,13.0,13.4,94.2,333,38.0,10,True,0.0,1.1612,0.7,13.4,True
2025-08-13,high,02:21,2,17.2,False,42.6,43.7,247.7,216,,3,True,0.0,1.16864,0.5,43.7,True
2025-08-14,low,02:02,2,16.2,False,61.5,61.5,379.6,583,,4,True,4.0,1.16999,2.5,62.6,True
2025-08-15,high,02:00,2,17.7,False,50.7,46.5,286.4,522,,1,False,,,,,
2025-08-18,low,02:57,2,17.1,False,33.1,33.4,193.6,471,,4,True,0.0,1.16938,0.2,33.4,True
2025-08-19,high,02:46,2,30.9,False,22.9,23.8,74.1,262,,7,True,0.0,1.1669,0.2,23.8,True
2025-08-20,high,02:00,2,20.2,False,31.3,33.7,155.0,416,,9,True,0.0,1.16399,0.1,33.7,True
2025-08-21,low,02:21,2,10.7,True,16.0,15.3,149.5,41,29.0,1,True,55.0,1.16421,16.0,3.3,True
2025-08-22,low,02:00,2,27.6,True,5.5,1.7,19.9,2,423.0,4,True,13.0,1.15902,5.5,3.3,True
2025-08-25,high,02:07,2,14.7,True,12.2,9.7,83.0,38,186.0,3,True,92.0,1.17073,12.2,3.5,True
2025-08-26,low,03:11,3,50.0,True,7.9,4.9,15.8,8,275.0,2,True,3.0,1.16115,5.7,9.4,True
2025-08-27,low,02:00,2,20.0,False,47.5,46.3,237.5,302,,3,True,5.0,1.16227,2.6,48.7,True
2025-08-28,low,02:00,2,13.2,True,12.5,8.2,94.7,151,102.0,9,True,5.0,1.16427,5.4,13.8,True
2025-08-29,high,04:30,4,26.1,True,8.0,8.7,30.7,4,217.0,2,True,0.0,1.16814,0.3,8.7,True
2025-09-01,high,02:00,2,26.3,False,22.0,21.8,83.7,171,,7,True,2.0,1.17141,1.4,22.1,True
2025-09-02,low,03:14,3,23.6,False,79.3,72.1,336.0,334,,1,False,,,,,
2025-09-03,high,02:30,2,13.1,True,6.8,6.0,51.9,8,39.0,1,True,23.0,1.16353,6.8,2.5,True
2025-09-04,low,02:58,2,19.2,False,20.4,21.0,106.2,344,,12,True,0.0,1.16508,0.4,21.0,True
2025-09-05,high,02:00,2,22.3,False,84.7,85.1,379.8,483,,5,True,0.0,1.16741,2.3,85.1,True
2025-09-08,high,02:04,2,12.7,False,38.8,38.4,305.5,451,,5,True,3.0,1.17147,1.5,41.4,True
2025-09-09,high,02:00,2,14.5,True,1.9,1.9,13.1,0,44.0,1,True,1.0,1.1777,1.9,1.1,True
2025-09-10,high,02:03,2,20.9,True,8.4,8.5,40.2,19,39.0,5,True,0.0,1.17099,0.7,8.5,True
2025-09-11,low,02:00,2,9.8,True,33.8,30.6,344.9,390,0.0,16,True,9.0,1.16947,6.2,35.8,True
2025-09-12,low,02:06,2,11.7,True,0.9,1.1,7.7,0,44.0,2,True,0.0,1.17229,0.9,1.1,True
2025-09-15,low,02:20,2,12.4,True,5.8,5.1,46.8,11,39.0,1,True,29.0,1.17237,5.8,2.2,True
2025-09-16,high,02:16,2,29.4,False,66.6,67.1,226.5,524,,4,True,0.0,1.17861,0.2,67.1,True
2025-09-17,low,03:02,3,21.6,False,18.5,12.7,85.6,191,,6,True,416.0,1.18517,18.5,8.3,True
2025-09-18,low,02:00,2,21.3,True,27.2,13.0,127.7,14,85.0,1,True,66.0,1.18077,27.2,2.7,True
2025-09-19,low,02:00,2,20.6,False,43.3,40.7,210.2,392,,8,True,7.0,1.17732,5.8,44.6,True
2025-09-22,high,02:02,2,14.5,False,47.0,46.2,324.1,424,,5,True,3.0,1.17399,1.0,47.8,True
2025-09-23,low,02:03,2,23.6,False,17.6,17.7,74.6,72,,25,True,0.0,1.17964,0.4,17.7,True
2025-09-24,low,02:12,2,21.6,False,66.7,66.4,308.8,488,,2,True,1.0,1.17958,0.4,67.8,True
2025-09-25,low,02:00,2,13.0,True,10.0,10.1,76.9,121,164.0,6,True,0.0,1.17406,0.2,10.1,True
2025-09-26,high,02:05,2,21.4,False,25.1,24.2,117.3,520,,22,True,1.0,1.16778,1.0,26.6,True
2025-09-29,high,03:12,3,24.8,False,25.2,25.3,101.6,394,,8,True,0.0,1.17291,0.1,25.3,True
2025-09-30,high,02:00,2,19.4,False,30.2,28.4,155.7,163,,9,True,425.0,1.17308,30.2,21.4,True
2025-10-01,high,02:00,2,11.0,True,37.9,23.5,344.5,74,169.0,2,True,218.0,1.17404,37.9,3.1,True
2025-10-02,high,02:02,2,18.1,True,16.5,16.6,91.2,363,104.0,9,True,0.0,1.17417,0.3,16.6,True
2025-10-03,low,02:00,2,13.1,True,0.1,2.1,0.8,0,94.0,1,True,0.0,1.17181,0.1,2.1,True
2025-10-06,low,02:11,2,20.7,False,58.4,58.8,282.1,126,,6,True,0.0,1.17104,0.1,58.8,True
2025-10-07,low,02:00,2,14.7,False,42.5,34.2,289.1,352,,1,False,,,,,
2025-10-08,low,02:02,2,36.2,False,13.8,14.8,38.1,592,,11,True,0.0,1.16178,1.3,14.8,True
2025-10-09,low,02:14,2,19.6,False,81.0,83.1,413.3,570,,2,True,0.0,1.16301,0.8,83.1,True
2025-10-10,high,02:37,2,13.4,True,15.5,17.3,115.7,109,213.0,10,True,0.0,1.15722,0.6,17.3,True
2025-10-13,high,02:19,2,27.5,True,2.2,2.1,8.0,4,94.0,4,True,1.0,1.16274,0.8,2.3,True
2025-10-14,high,02:00,2,26.9,True,7.6,2.6,28.3,6,91.0,4,True,10.0,1.15807,7.6,3.9,True
2025-10-15,high,02:11,2,24.1,False,21.4,21.8,88.8,575,,10,True,0.0,1.16254,1.1,21.8,True
2025-10-17,high,02:00,2,17.1,True,14.3,4.7,83.6,19,63.0,3,True,39.0,1.1712,14.3,4.0,True
2025-10-20,high,02:00,2,14.2,True,2.9,4.5,20.4,0,60.0,1,True,0.0,1.1669,2.9,4.5,True
2025-10-21,low,02:00,2,22.4,False,35.1,27.5,156.7,534,,1,True,55.0,1.16336,14.1,36.1,True
2025-10-22,high,02:00,2,11.1,True,4.0,6.6,36.0,37,48.0,4,True,0.0,1.16081,3.3,6.6,True
2025-10-23,low,02:41,2,15.2,True,6.7,5.3,44.1,275,137.0,9,True,1.0,1.15931,1.5,7.8,True
2025-10-24,low,02:00,2,14.5,True,6.2,4.5,42.8,14,77.0,4,True,26.0,1.16076,6.2,5.9,True
2025-10-27,low,02:55,2,26.8,True,3.1,4.6,11.6,14,234.0,2,True,0.0,1.16222,1.0,4.6,True
2025-10-28,low,02:00,2,13.6,True,28.2,27.9,207.4,380,218.0,10,True,1.0,1.16545,0.6,29.0,True
2025-10-29,low,02:00,2,24.5,True,12.9,11.4,52.7,131,390.0,8,True,6.0,1.16318,3.2,13.3,True
2025-10-30,low,03:13,3,30.7,False,59.7,60.6,194.5,297,,5,True,0.0,1.16076,0.1,60.6,True
2025-10-31,low,02:00,2,12.6,False,42.9,39.5,340.5,447,,6,True,57.0,1.15653,10.1,43.3,True
2025-11-03,high,02:00,2,15.4,True,4.1,1.5,26.6,44,50.0,4,True,14.0,1.15357,4.0,5.3,True
2025-11-04,high,02:00,2,19.6,True,15.8,8.9,80.6,42,238.0,1,True,111.0,1.15166,15.8,2.3,True
2025-11-06,high,02:08,2,8.2,False,34.9,35.0,425.6,401,,5,True,0.0,1.15088,0.2,35.0,True
2025-11-07,low,02:00,2,10.5,True,2.9,2.6,27.6,65,119.0,10,True,2.0,1.15331,1.8,3.7,True
2025-11-10,high,02:30,2,16.0,True,20.5,19.4,128.1,68,437.0,13,True,183.0,1.15616,20.5,16.2,True
2025-11-11,high,02:49,2,12.4,False,46.5,46.8,375.0,368,,5,True,0.0,1.15589,0.2,46.8,True
2025-11-12,high,02:00,2,12.1,True,6.1,5.1,50.4,19,154.0,3,True,44.0,1.15818,6.1,5.8,True
2025-11-13,high,02:29,2,13.9,False,56.0,55.7,402.9,570,,1,False,,,,,
2025-11-14,high,02:16,2,15.1,True,1.5,0.9,9.9,1,45.0,1,True,2.0,1.16436,1.5,1.5,True
2025-11-17,high,02:19,2,13.6,True,5.2,4.4,38.2,31,189.0,1,True,4.0,1.16096,2.0,5.3,True
2025-11-18,high,03:06,3,19.1,True,2.6,4.0,13.6,8,125.0,3,True,0.0,1.16022,0.1,4.0,True
2025-11-19,high,02:00,2,12.6,True,12.2,10.9,96.8,43,57.0,5,True,5.0,1.15845,3.2,12.6,True
2025-11-21,high,02:04,2,9.8,True,10.4,10.7,106.1,82,76.0,4,True,0.0,1.15417,0.1,10.7,True
2025-11-24,high,02:32,2,16.6,False,28.8,28.6,173.5,314,,7,True,1.0,1.15204,0.4,29.9,True
2025-11-25,high,02:36,2,15.8,False,53.8,54.9,340.5,480,,7,True,0.0,1.1529,0.1,54.9,True
2025-11-26,high,02:05,2,26.3,True,0.6,0.1,2.3,0,390.0,1,True,1.0,1.15909,0.6,1.1,True
2025-11-27,low,02:00,2,13.4,False,23.5,16.1,175.4,146,,1,False,,,,,
2025-11-28,low,02:57,2,18.6,True,25.0,23.1,134.4,178,300.0,3,True,366.0,1.15804,25.0,9.4,True
2025-12-01,high,03:14,3,26.5,False,36.4,36.9,137.4,291,,4,True,0.0,1.16153,0.3,36.9,True
2025-12-02,high,02:14,2,10.3,True,2.2,2.2,21.4,6,145.0,7,True,9.0,1.16132,2.2,2.9,True
2025-12-03,high,02:00,2,11.5,False,33.3,29.7,289.6,375,,8,True,37.0,1.16412,10.7,34.0,True
2025-12-04,high,02:57,2,11.4,True,17.2,17.5,150.9,59,274.0,2,True,0.0,1.16644,0.1,17.5,True
2025-12-05,high,02:00,2,8.1,True,17.4,11.3,214.8,40,217.0,5,True,112.0,1.16527,17.4,4.2,True
2025-12-08,high,02:00,2,9.9,True,12.4,5.0,125.3,13,390.0,7,True,75.0,1.16544,12.4,3.1,True
2025-12-09,low,03:07,3,12.8,True,2.4,1.3,18.8,0,23.0,1,True,5.0,1.16364,2.4,1.9,True
2025-12-10,high,02:00,2,7.5,False,28.7,22.7,382.7,107,,3,True,232.0,1.16285,28.7,22.7,True
2025-12-12,low,03:58,3,15.1,False,11.5,11.4,76.2,232,,15,True,16.0,1.17321,4.3,12.6,True
2025-12-15,low,02:54,2,15.3,True,3.0,3.0,19.6,19,130.0,1,True,1.0,1.17296,1.0,3.2,True
2025-12-16,low,02:09,2,12.3,True,2.5,1.4,20.3,1,53.0,2,True,5.0,1.17472,2.5,1.1,True
2025-12-17,low,02:00,2,24.8,True,24.5,7.3,98.8,24,489.0,2,True,377.0,1.17276,24.5,6.5,True
2025-12-18,high,02:00,2,10.4,True,4.2,3.9,40.4,5,52.0,2,True,12.0,1.17438,4.2,3.6,True
2025-12-19,low,02:06,2,13.1,True,13.3,12.4,101.5,375,43.0,7,True,9.0,1.1716,2.7,13.9,True
2025-12-22,high,02:34,2,8.3,False,47.7,46.2,574.7,497,,1,False,,,,,
2025-12-23,high,02:57,2,14.6,True,21.8,21.3,149.3,274,193.0,3,True,1.0,1.17795,1.0,22.6,True
2025-12-24,low,03:06,3,22.2,False,12.7,13.6,57.2,501,,10,True,0.0,1.17866,0.2,13.6,True
2025-12-26,low,02:00,2,13.7,True,13.5,9.0,98.5,67,301.0,2,True,263.0,1.17802,13.5,7.6,True
2025-12-29,high,03:50,3,22.5,True,2.8,1.4,12.4,50,80.0,3,True,5.0,1.17844,2.3,4.6,True
2025-12-30,high,02:00,2,8.2,True,0.8,2.2,9.8,0,21.0,1,True,0.0,1.17763,0.8,2.2,True
2025-12-31,low,02:17,2,15.9,True,13.1,12.9,82.4,105,178.0,7,True,4.0,1.17333,0.9,13.4,True
