date,entry_bar,outcome,r_multiple,risk_pips
2021-01-04,557,LOSS,-1.0,4.7
2021-01-04,566,LOSS,-1.0,3.4
2021-01-04,571,LOSS,-1.0,3.5
2021-01-04,581,LOSS,-1.0,1.5
2021-01-04,586,LOSS,-1.0,4.3
2021-01-04,610,LOSS,-1.0,6.4
2021-01-04,618,LOSS,-1.0,4.7
2021-01-04,638,LOSS,-1.0,2.5
2021-01-04,649,LOSS,-1.0,3.7
2021-01-04,665,LOSS,-1.0,0.8
2021-01-04,669,LOSS,-1.0,3.9
2021-01-04,697,LOSS,-1.0,3.8
2021-01-04,897,LOSS,-1.0,5.0
2021-01-04,986,OPEN,0.0,5.7
2021-01-05,2057,LOSS,-1.0,3.8
2021-01-05,2105,LOSS,-1.0,4.6
2021-01-05,2123,LOSS,-1.0,3.7
2021-01-05,2178,LOSS,-1.0,3.1
2021-01-05,2186,LOSS,-1.0,3.2
2021-01-05,2198,LOSS,-1.0,5.2
2021-01-05,2225,LOSS,-1.0,4.0
2021-01-05,2250,WIN,6.571,4.2
2021-01-06,3424,LOSS,-1.0,6.9
2021-01-06,3460,LOSS,-1.0,6.1
2021-01-06,3595,LOSS,-1.0,5.6
2021-01-06,3682,LOSS,-1.0,6.9
2021-01-06,3735,WIN,17.05,4.0
2021-01-08,6280,LOSS,-1.0,3.3
2021-01-08,6295,WIN,5.84,5.0
2021-01-11,7732,LOSS,-1.0,3.3
2021-01-11,7789,LOSS,-1.0,4.2
2021-01-11,7802,LOSS,-1.0,6.1
2021-01-11,7816,WIN,5.51,5.1
2021-01-12,9181,LOSS,-1.0,4.3
2021-01-12,9300,WIN,2.1,13.0
2021-01-13,10614,WIN,3.595,3.7
2021-01-18,14904,WIN,2.043,7.0
2021-01-20,17750,LOSS,-1.0,2.8
2021-01-20,17773,LOSS,-1.0,4.6
2021-01-20,17791,LOSS,-1.0,3.0
2021-01-20,17799,WIN,4.694,3.6
2021-01-21,19201,LOSS,-1.0,5.2
2021-01-21,19211,WIN,2.951,4.1
2021-01-25,22075,WIN,4.256,4.3
2021-01-29,27887,LOSS,-1.0,10.6
2021-01-29,27932,LOSS,-1.0,5.6
2021-01-29,27969,LOSS,-1.0,3.9
2021-01-29,28015,LOSS,-1.0,3.9
2021-01-29,28035,LOSS,-1.0,3.6
2021-01-29,28069,LOSS,-1.0,6.5
2021-01-29,28087,LOSS,-1.0,4.8
2021-01-29,28108,LOSS,-1.0,5.2
2021-01-29,28163,LOSS,-1.0,6.5
2021-01-29,28196,LOSS,-1.0,2.9
2021-01-29,28212,LOSS,-1.0,4.8
2021-01-29,28216,LOSS,-1.0,8.4
2021-01-29,28304,OPEN,0.0,15.0
2021-02-05,35007,LOSS,-1.0,5.1
2021-02-05,35045,LOSS,-1.0,3.4
2021-02-05,35053,LOSS,-1.0,5.2
2021-02-05,35265,LOSS,-1.0,3.7
2021-02-05,35289,LOSS,-1.0,4.1
2021-02-05,35328,LOSS,-1.0,4.3
2021-02-05,35339,LOSS,-1.0,13.2
2021-02-05,35426,LOSS,-1.0,2.4
2021-02-05,35448,LOSS,-1.0,10.1
2021-02-05,35484,LOSS,-1.0,6.3
2021-02-05,35520,OPEN,0.0,2.5
2021-02-08,36416,LOSS,-1.0,3.4
2021-02-08,36437,WIN,3.444,3.6
2021-02-09,37796,LOSS,-1.0,5.1
2021-02-09,37920,LOSS,-1.0,8.4
2021-02-09,37934,LOSS,-1.0,3.0
2021-02-09,37954,LOSS,-1.0,1.9
2021-02-09,37967,LOSS,-1.0,3.8
2021-02-09,37996,OPEN,0.0,4.2
2021-02-10,39245,LOSS,-1.0,5.2
2021-02-10,39275,LOSS,-1.0,7.0
2021-02-10,39317,LOSS,-1.0,2.5
2021-02-10,39331,OPEN,0.0,3.3
2021-02-11,40647,LOSS,-1.0,2.2
2021-02-11,40667,LOSS,-1.0,3.6
2021-02-11,40783,LOSS,-1.0,2.2
2021-02-11,41016,LOSS,-1.0,3.0
2021-02-11,41032,LOSS,-1.0,3.5
2021-02-11,41056,OPEN,0.0,4.5
2021-02-15,43519,LOSS,-1.0,3.8
2021-02-15,43573,OPEN,0.0,3.5
2021-02-18,47832,LOSS,-1.0,7.3
2021-02-18,47867,LOSS,-1.0,2.0
2021-02-18,47872,LOSS,-1.0,3.8
2021-02-18,47900,LOSS,-1.0,3.7
2021-02-18,47941,LOSS,-1.0,3.7
2021-02-18,47969,LOSS,-1.0,5.2
2021-02-18,48031,LOSS,-1.0,7.3
2021-02-18,48048,LOSS,-1.0,2.4
2021-02-18,48072,LOSS,-1.0,2.6
2021-02-18,48116,LOSS,-1.0,1.2
2021-02-18,48133,LOSS,-1.0,8.7
2021-02-18,48152,LOSS,-1.0,2.8
2021-02-18,48166,LOSS,-1.0,4.7
2021-02-18,48186,OPEN,0.0,7.1
2021-02-19,49226,LOSS,-1.0,4.9
2021-02-19,49277,LOSS,-1.0,2.9
2021-02-19,49287,LOSS,-1.0,8.5
2021-02-19,49314,LOSS,-1.0,4.3
2021-02-19,49325,LOSS,-1.0,4.2
2021-02-19,49357,LOSS,-1.0,2.7
2021-02-19,49366,LOSS,-1.0,3.6
2021-02-19,49437,LOSS,-1.0,3.0
2021-02-19,49451,OPEN,0.0,4.5
2021-02-23,52120,WIN,5.947,1.9
2021-02-24,53595,LOSS,-1.0,11.7
2021-02-24,53646,LOSS,-1.0,3.5
2021-02-24,53826,WIN,3.808,5.2
2021-02-25,54954,LOSS,-1.0,3.4
2021-02-25,54969,LOSS,-1.0,5.3
2021-02-25,55020,LOSS,-1.0,3.5
2021-02-25,55033,LOSS,-1.0,7.4
2021-02-25,55055,LOSS,-1.0,3.5
2021-02-25,55074,LOSS,-1.0,6.3
2021-02-25,55116,LOSS,-1.0,4.3
2021-02-25,55127,LOSS,-1.0,4.4
2021-02-25,55152,LOSS,-1.0,7.0
2021-02-25,55194,LOSS,-1.0,5.0
2021-02-25,55417,OPEN,0.0,13.5
2021-03-09,66426,LOSS,-1.0,3.9
2021-03-09,66443,LOSS,-1.0,3.5
2021-03-09,66457,LOSS,-1.0,8.6
2021-03-09,66500,LOSS,-1.0,4.6
2021-03-09,66519,LOSS,-1.0,3.9
2021-03-09,66564,LOSS,-1.0,1.8
2021-03-09,66579,LOSS,-1.0,1.6
2021-03-09,66587,LOSS,-1.0,4.9
2021-03-09,66671,OPEN,0.0,1.5
2021-03-11,69313,LOSS,-1.0,4.0
2021-03-11,69351,LOSS,-1.0,1.9
2021-03-11,69380,LOSS,-1.0,3.8
2021-03-11,69409,LOSS,-1.0,3.7
2021-03-11,69503,LOSS,-1.0,4.0
2021-03-11,69524,LOSS,-1.0,2.3
2021-03-11,69528,LOSS,-1.0,2.8
2021-03-11,69537,LOSS,-1.0,4.3
2021-03-11,69565,LOSS,-1.0,3.8
2021-03-11,69649,LOSS,-1.0,15.2
2021-03-17,75060,WIN,5.167,2.4
2021-03-18,76509,WIN,2.227,9.7
2021-03-19,77931,LOSS,-1.0,2.8
2021-03-19,77945,LOSS,-1.0,4.8
2021-03-19,77962,LOSS,-1.0,5.0
2021-03-19,77985,WIN,3.28,8.2
2021-03-26,85107,LOSS,-1.0,2.3
2021-03-26,85129,LOSS,-1.0,2.7
2021-03-26,85143,LOSS,-1.0,6.7
2021-03-26,85205,LOSS,-1.0,2.5
2021-03-26,85234,LOSS,-1.0,6.5
2021-03-26,85248,LOSS,-1.0,3.4
2021-03-26,85272,WIN,7.545,2.2
2021-03-31,89301,LOSS,-1.0,3.4
2021-03-31,89320,LOSS,-1.0,4.1
2021-03-31,89335,LOSS,-1.0,3.6
2021-03-31,89394,LOSS,-1.0,5.0
2021-03-31,89403,LOSS,-1.0,2.9
2021-03-31,89419,LOSS,-1.0,3.3
2021-03-31,89783,OPEN,0.0,11.2
2021-04-02,92263,WIN,2.723,4.7
2021-04-08,97855,LOSS,-1.0,7.0
2021-04-08,98194,LOSS,-1.0,4.7
2021-04-08,98268,LOSS,-1.0,2.7
2021-04-08,98272,LOSS,-1.0,2.5
2021-04-08,98294,LOSS,-1.0,3.8
2021-04-08,98301,LOSS,-1.0,4.3
2021-04-08,98329,OPEN,0.0,3.0
2021-04-14,103499,LOSS,-1.0,3.9
2021-04-14,103506,LOSS,-1.0,3.7
2021-04-14,103520,LOSS,-1.0,2.6
2021-04-14,103528,LOSS,-1.0,5.9
2021-04-14,103540,LOSS,-1.0,6.2
2021-04-14,103558,WIN,1.578,8.3
2021-04-15,104974,LOSS,-1.0,3.8
2021-04-15,105086,WIN,5.613,3.1
2021-04-16,106410,LOSS,-1.0,4.7
2021-04-16,106418,LOSS,-1.0,6.3
2021-04-16,106592,OPEN,0.0,6.0
2021-04-19,107780,LOSS,-1.0,4.0
2021-04-19,107793,LOSS,-1.0,7.3
2021-04-19,107818,LOSS,-1.0,3.7
2021-04-19,107848,LOSS,-1.0,5.9
2021-04-19,107887,LOSS,-1.0,4.4
2021-04-19,107929,LOSS,-1.0,2.9
2021-04-19,107969,LOSS,-1.0,7.2
2021-04-19,108029,OPEN,0.0,3.8
2021-04-20,109215,LOSS,-1.0,7.0
2021-04-20,109262,WIN,9.1,4.0
2021-04-23,113386,LOSS,-1.0,5.1
2021-04-23,113448,LOSS,-1.0,2.0
2021-04-23,113474,LOSS,-1.0,5.7
2021-04-23,113489,LOSS,-1.0,2.7
2021-04-23,113491,LOSS,-1.0,0.4
2021-04-23,113495,LOSS,-1.0,5.3
2021-04-23,113505,LOSS,-1.0,2.8
2021-04-23,113537,LOSS,-1.0,1.9
2021-04-23,113547,LOSS,-1.0,3.9
2021-04-23,113562,LOSS,-1.0,3.7
2021-04-23,113573,LOSS,-1.0,2.2
2021-04-23,113739,LOSS,-1.0,3.7
2021-04-23,113758,LOSS,-1.0,4.3
2021-04-23,113779,LOSS,-1.0,3.3
2021-04-23,113798,LOSS,-1.0,3.1
2021-04-23,113801,OPEN,0.0,4.0
2021-05-06,126180,LOSS,-1.0,2.5
2021-05-06,126190,LOSS,-1.0,4.0
2021-05-06,126209,LOSS,-1.0,6.3
2021-05-06,126248,LOSS,-1.0,2.0
2021-05-06,126275,LOSS,-1.0,3.4
2021-05-06,126302,LOSS,-1.0,7.2
2021-05-06,126354,LOSS,-1.0,4.4
2021-05-06,126368,LOSS,-1.0,7.4
2021-05-06,126500,LOSS,-1.0,2.5
2021-05-06,126510,LOSS,-1.0,4.5
2021-05-06,126556,LOSS,-1.0,7.1
2021-05-06,126597,LOSS,-1.0,2.2
2021-05-06,126604,LOSS,-1.0,1.9
2021-05-06,126606,OPEN,0.0,2.4
2021-05-13,133301,LOSS,-1.0,3.5
2021-05-13,133320,LOSS,-1.0,3.2
2021-05-13,133342,LOSS,-1.0,8.4
2021-05-13,133351,WIN,5.0,5.9
2021-05-14,134730,LOSS,-1.0,3.3
2021-05-14,134742,LOSS,-1.0,2.9
2021-05-14,134759,LOSS,-1.0,4.6
2021-05-14,134807,LOSS,-1.0,3.9
2021-05-14,134851,LOSS,-1.0,5.1
2021-05-14,135083,LOSS,-1.0,16.6
2021-05-14,135132,LOSS,-1.0,7.0
2021-05-14,135164,LOSS,-1.0,2.7
2021-05-14,135174,LOSS,-1.0,6.6
2021-05-14,135187,OPEN,0.0,3.8
2021-05-18,137554,LOSS,-1.0,1.6
2021-05-18,137564,LOSS,-1.0,2.5
2021-05-18,137586,LOSS,-1.0,3.2
2021-05-18,137607,LOSS,-1.0,3.2
2021-05-18,137627,LOSS,-1.0,3.5
2021-05-18,137647,LOSS,-1.0,3.6
2021-05-18,137658,LOSS,-1.0,1.7
2021-05-18,137673,LOSS,-1.0,4.7
2021-05-18,137709,LOSS,-1.0,4.2
2021-05-18,137737,LOSS,-1.0,3.1
2021-05-18,137772,LOSS,-1.0,2.2
2021-05-18,137907,LOSS,-1.0,3.0
2021-05-18,137941,OPEN,0.0,9.1
2021-05-19,138978,LOSS,-1.0,0.7
2021-05-19,138988,LOSS,-1.0,7.2
2021-05-19,139023,WIN,2.135,8.9
2021-05-20,140398,LOSS,-1.0,2.8
2021-05-20,140415,LOSS,-1.0,6.0
2021-05-20,140484,LOSS,-1.0,4.2
2021-05-20,140496,LOSS,-1.0,1.7
2021-05-20,140515,LOSS,-1.0,3.9
2021-05-20,140748,LOSS,-1.0,6.6
2021-05-20,140832,LOSS,-1.0,4.3
2021-05-20,140872,LOSS,-1.0,3.5
2021-05-20,140885,LOSS,-1.0,4.7
2021-05-20,140915,LOSS,-1.0,6.3
2021-05-20,140929,LOSS,-1.0,1.7
2021-05-20,140963,LOSS,-1.0,3.5
2021-05-21,141812,LOSS,-1.0,1.8
2021-05-21,141820,LOSS,-1.0,1.8
2021-05-21,141870,WIN,0.0,3.6
2021-05-24,143237,LOSS,-1.0,3.5
2021-05-24,143257,LOSS,-1.0,3.2
2021-05-24,143282,LOSS,-1.0,4.4
2021-05-24,143290,LOSS,-1.0,3.5
2021-05-24,143303,LOSS,-1.0,2.8
2021-05-24,143314,LOSS,-1.0,3.3
2021-05-24,143330,LOSS,-1.0,3.9
2021-05-24,143342,LOSS,-1.0,3.1
2021-05-24,143349,LOSS,-1.0,2.7
2021-05-24,143369,LOSS,-1.0,2.1
2021-05-24,143382,WIN,6.122,4.1
2021-05-25,144693,LOSS,-1.0,6.7
2021-05-25,144718,LOSS,-1.0,7.0
2021-05-25,144741,LOSS,-1.0,5.0
2021-05-25,144760,LOSS,-1.0,4.1
2021-05-25,145047,OPEN,0.0,4.1
2021-05-27,147543,LOSS,-1.0,7.6
2021-05-27,147617,LOSS,-1.0,2.1
2021-05-27,147622,LOSS,-1.0,5.9
2021-05-27,147662,LOSS,-1.0,8.1
2021-05-27,147686,LOSS,-1.0,9.2
2021-05-27,148037,OPEN,0.0,3.5
2021-06-09,159172,LOSS,-1.0,2.7
2021-06-09,159189,LOSS,-1.0,4.7
2021-06-09,159215,LOSS,-1.0,4.7
2021-06-09,159265,LOSS,-1.0,4.3
2021-06-09,159388,LOSS,-1.0,3.2
2021-06-09,159398,LOSS,-1.0,3.6
2021-06-09,159416,LOSS,-1.0,3.9
2021-06-09,159484,LOSS,-1.0,3.2
2021-06-09,159499,LOSS,-1.0,4.4
2021-06-09,159528,LOSS,-1.0,2.2
2021-06-09,159540,LOSS,-1.0,1.0
2021-06-09,159581,OPEN,0.0,4.5
2021-06-11,161973,LOSS,-1.0,1.3
2021-06-11,162002,LOSS,-1.0,2.0
2021-06-11,162010,LOSS,-1.0,4.9
2021-06-11,162026,WIN,2.407,5.9
2021-06-15,164781,LOSS,-1.0,4.5
2021-06-15,164794,LOSS,-1.0,2.7
2021-06-15,164808,LOSS,-1.0,4.2
2021-06-15,164829,LOSS,-1.0,3.9
2021-06-15,164851,LOSS,-1.0,4.3
2021-06-15,164869,LOSS,-1.0,6.3
2021-06-15,164885,LOSS,-1.0,4.2
2021-06-15,164905,WIN,12.208,2.4
2021-06-16,166208,LOSS,-1.0,2.8
2021-06-16,166240,WIN,3.667,3.9
2021-06-21,170535,LOSS,-1.0,1.7
2021-06-21,170546,LOSS,-1.0,3.0
2021-06-21,170558,LOSS,-1.0,3.7
2021-06-21,170565,LOSS,-1.0,3.3
2021-06-21,170619,LOSS,-1.0,7.2
2021-06-21,170630,LOSS,-1.0,5.7
2021-06-21,170649,LOSS,-1.0,2.4
2021-06-21,170664,LOSS,-1.0,4.9
2021-06-21,170680,LOSS,-1.0,4.0
2021-06-21,170690,LOSS,-1.0,3.2
2021-06-21,170697,LOSS,-1.0,3.9
2021-06-21,170727,LOSS,-1.0,3.1
2021-06-21,170732,LOSS,-1.0,2.9
2021-06-21,170741,LOSS,-1.0,2.5
2021-06-21,170752,LOSS,-1.0,3.6
2021-06-21,170956,LOSS,-1.0,4.7
2021-06-21,170977,LOSS,-1.0,5.1
2021-06-21,171001,LOSS,-1.0,5.1
2021-06-21,171012,LOSS,-1.0,4.8
2021-06-21,171021,LOSS,-1.0,4.3
2021-06-21,171027,LOSS,-1.0,3.1
2021-06-21,171031,LOSS,-1.0,2.6
2021-06-21,171036,LOSS,-1.0,5.8
2021-06-21,171042,OPEN,0.0,3.9
2021-06-25,176269,LOSS,-1.0,4.4
2021-06-25,176278,LOSS,-1.0,2.6
2021-06-25,176347,LOSS,-1.0,3.8
2021-06-25,176619,LOSS,-1.0,2.2
2021-06-25,176626,LOSS,-1.0,9.2
2021-06-25,176671,LOSS,-1.0,4.8
2021-06-25,176684,LOSS,-1.0,4.3
2021-06-25,176717,OPEN,0.0,9.0
2021-06-28,177744,LOSS,-1.0,3.9
2021-06-28,177758,WIN,3.566,5.3
2021-07-05,184815,LOSS,-1.0,3.4
2021-07-05,184828,LOSS,-1.0,2.4
2021-07-05,184836,LOSS,-1.0,3.0
2021-07-05,184886,LOSS,-1.0,6.6
2021-07-05,184903,LOSS,-1.0,4.5
2021-07-05,184982,LOSS,-1.0,3.1
2021-07-05,184999,LOSS,-1.0,1.4
2021-07-05,185013,LOSS,-1.0,5.1
2021-07-05,185092,OPEN,0.0,4.2
2021-07-06,186228,WIN,6.36,5.0
2021-07-07,187667,LOSS,-1.0,3.9
2021-07-07,187677,LOSS,-1.0,3.4
2021-07-07,187689,WIN,1.868,5.3
2021-07-08,189096,LOSS,-1.0,4.5
2021-07-08,189159,LOSS,-1.0,7.2
2021-07-08,189168,LOSS,-1.0,1.6
2021-07-08,189176,LOSS,-1.0,5.7
2021-07-08,189200,LOSS,-1.0,5.8
2021-07-08,189263,LOSS,-1.0,6.0
2021-07-08,189297,LOSS,-1.0,4.4
2021-07-08,189311,LOSS,-1.0,4.0
2021-07-08,189314,LOSS,-1.0,3.8
2021-07-08,189324,LOSS,-1.0,3.5
2021-07-08,189377,LOSS,-1.0,1.9
2021-07-08,189380,LOSS,-1.0,5.6
2021-07-08,189400,LOSS,-1.0,2.8
2021-07-08,189408,LOSS,-1.0,5.9
2021-07-08,189492,LOSS,-1.0,12.0
2021-07-08,189540,LOSS,-1.0,10.5
2021-07-08,189590,LOSS,-1.0,3.7
2021-07-08,189603,OPEN,0.0,5.7
2021-07-14,194795,LOSS,-1.0,5.3
2021-07-14,194813,LOSS,-1.0,2.7
2021-07-14,194840,LOSS,-1.0,2.8
2021-07-14,194890,LOSS,-1.0,5.9
2021-07-14,194945,LOSS,-1.0,1.8
2021-07-14,195018,LOSS,-1.0,2.2
2021-07-14,195028,LOSS,-1.0,3.1
2021-07-14,195039,LOSS,-1.0,2.2
2021-07-14,195045,LOSS,-1.0,3.1
2021-07-14,195074,LOSS,-1.0,3.0
2021-07-14,195103,LOSS,-1.0,4.2
2021-07-14,195161,LOSS,-1.0,7.2
2021-07-14,195182,LOSS,-1.0,8.8
2021-07-14,195320,OPEN,0.0,10.3
2021-07-15,196239,LOSS,-1.0,6.1
2021-07-15,196386,WIN,4.9,5.0
2021-07-22,203381,LOSS,-1.0,3.5
2021-07-22,203421,WIN,3.0,3.8
2021-07-26,206194,LOSS,-1.0,3.9
2021-07-26,206214,LOSS,-1.0,2.3
2021-07-26,206274,LOSS,-1.0,4.3
2021-07-26,206650,LOSS,-1.0,6.7
2021-07-26,206680,OPEN,0.0,3.9
2021-07-29,210494,LOSS,-1.0,5.5
2021-07-29,210564,LOSS,-1.0,3.0
2021-07-29,210577,LOSS,-1.0,4.4
2021-07-29,210592,LOSS,-1.0,5.8
2021-07-29,210618,LOSS,-1.0,4.5
2021-07-29,210636,LOSS,-1.0,3.4
2021-07-29,210736,LOSS,-1.0,1.9
2021-07-29,210755,LOSS,-1.0,3.3
2021-07-29,210873,LOSS,-1.0,4.2
2021-07-29,210896,LOSS,-1.0,4.5
2021-07-29,210953,LOSS,-1.0,3.5
2021-07-29,210974,LOSS,-1.0,1.8
2021-07-29,210978,LOSS,-1.0,3.3
2021-07-29,211013,LOSS,-1.0,7.0
2021-07-29,211029,LOSS,-1.0,2.2
2021-07-29,211041,LOSS,-1.0,3.3
2021-07-29,211054,OPEN,0.0,2.8
2021-08-02,213335,LOSS,-1.0,2.9
2021-08-02,213348,LOSS,-1.0,2.5
2021-08-02,213357,LOSS,-1.0,4.7
2021-08-02,213389,LOSS,-1.0,5.5
2021-08-02,213418,LOSS,-1.0,3.2
2021-08-02,213437,LOSS,-1.0,4.2
2021-08-02,213478,LOSS,-1.0,2.9
2021-08-02,213568,OPEN,0.0,4.7
2021-08-03,214763,LOSS,-1.0,5.3
2021-08-03,214835,LOSS,-1.0,2.5
2021-08-03,214847,LOSS,-1.0,3.8
2021-08-03,214860,LOSS,-1.0,4.7
2021-08-03,214908,LOSS,-1.0,3.7
2021-08-03,214984,LOSS,-1.0,1.6
2021-08-03,215011,LOSS,-1.0,3.0
2021-08-03,215020,LOSS,-1.0,2.4
2021-08-03,215036,LOSS,-1.0,3.3
2021-08-03,215078,LOSS,-1.0,2.5
2021-08-03,215117,WIN,1.571,9.8
2021-08-04,216232,WIN,2.436,5.5
2021-08-09,220432,LOSS,-1.0,2.0
2021-08-09,220436,LOSS,-1.0,2.8
2021-08-09,220448,LOSS,-1.0,1.2
2021-08-09,220452,LOSS,-1.0,1.9
2021-08-09,220808,LOSS,-1.0,1.6
2021-08-09,220822,WIN,2.704,7.1
2021-08-10,221841,LOSS,-1.0,2.4
2021-08-10,221851,LOSS,-1.0,2.8
2021-08-10,221865,LOSS,-1.0,4.1
2021-08-10,221880,LOSS,-1.0,3.3
2021-08-10,221896,WIN,0.304,4.6
2021-08-18,230337,LOSS,-1.0,2.6
2021-08-18,230379,WIN,5.257,3.5
2021-08-23,234650,LOSS,-1.0,8.1
2021-08-23,234682,LOSS,-1.0,2.9
2021-08-23,234713,LOSS,-1.0,5.7
2021-08-23,234728,LOSS,-1.0,4.5
2021-08-23,234943,LOSS,-1.0,2.7
2021-08-23,234972,LOSS,-1.0,1.9
2021-08-23,234996,OPEN,0.0,4.2
2021-08-27,240183,LOSS,-1.0,3.2
2021-08-27,240216,LOSS,-1.0,4.1
2021-08-27,240231,LOSS,-1.0,3.2
2021-08-27,240239,LOSS,-1.0,2.9
2021-08-27,240246,WIN,7.588,3.4
2021-08-31,243007,LOSS,-1.0,3.3
2021-08-31,243029,LOSS,-1.0,2.0
2021-08-31,243047,LOSS,-1.0,2.3
2021-08-31,243076,LOSS,-1.0,2.4
2021-08-31,243082,LOSS,-1.0,2.8
2021-08-31,243135,LOSS,-1.0,2.8
2021-08-31,243211,LOSS,-1.0,1.6
2021-08-31,243282,LOSS,-1.0,3.7
2021-08-31,243292,LOSS,-1.0,2.4
2021-08-31,243301,LOSS,-1.0,1.6
2021-08-31,243317,LOSS,-1.0,2.0
2021-08-31,243327,LOSS,-1.0,1.3
2021-08-31,243343,LOSS,-1.0,4.4
2021-08-31,243356,OPEN,0.0,4.6
2021-09-02,245843,LOSS,-1.0,4.7
2021-09-02,245932,LOSS,-1.0,2.0
2021-09-02,246064,LOSS,-1.0,3.8
2021-09-02,246085,LOSS,-1.0,2.9
2021-09-02,246089,LOSS,-1.0,3.1
2021-09-02,246144,WIN,1.914,5.8
2021-09-10,254442,LOSS,-1.0,1.6
2021-09-10,254457,LOSS,-1.0,2.3
2021-09-10,254464,LOSS,-1.0,3.1
2021-09-10,254499,LOSS,-1.0,2.1
